PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP,INDP_CAT,EDU,PINCP,PINCP_DECILE,POVPIP,DVET,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
08-00803,7,1,N,0,1,5,6,1,1,3393.2,N,N,3,N,N,N,N,1,2,2,2,120,116
17-03529,52,1,4,0,2,0,N,1,2,15097.5,7680,10,5,50100,6,415,N,2,2,2,2,121,119
38-00100,61,2,1,0,1,0,2,1,1,73,N,N,5,8000,2,501,N,2,2,2,2,18,19
13-04600,36,1,6,0,2,N,N,2,0,3670.4,7790,10,5,8200,2,N,N,2,1,2,2,21,0
17-03529,48,2,6,0,2,0,N,1,2,15097.5,N,N,4,13700,3,75,N,2,1,2,2,76,74
19-01700,35,2,1,0,1,1,3,1,2,3572.3,7860,11,9,50000,7,341,N,2,2,2,2,263,275
38-00100,61,2,1,0,1,0,2,1,1,73,6992,9,9,125000,9,501,N,2,2,2,2,118,117
28-01100,43,1,6,0,9,N,N,2,0,2674.3,7690,10,5,0,0,N,N,1,2,2,2,88,0
36-04010,43,1,6,0,2,0,3,1,2,50441.6,7690,10,5,48000,6,501,N,2,2,2,2,439,501
29-01901,65,2,6,0,1,0,N,1,1,5434.8,8660,14,7,25000,4,205,N,2,2,2,2,213,210
08-00803,57,2,1,0,1,0,2,1,1,3393.2,7380,10,10,100000,9,501,N,2,2,2,2,71,69
26-02702,28,1,1,0,1,1,3,1,2,4817.2,7870,11,11,6000,1,501,N,2,2,2,2,119,118
38-00100,28,2,6,0,1,2,5,1,1,73,N,N,1,3000,1,80,N,1,2,2,2,68,89
32-00405,61,1,6,0,3,0,3,1,1,7990.5,N,N,9,11600,2,214,2,1,1,1,2,112,99
13-04600,14,1,N,0,2,3,5,1,1,3670.4,N,N,4,N,N,162,N,2,2,2,2,40,49
40-00200,66,2,4,0,1,0,N,1,2,90.7,N,N,4,9400,2,102,N,2,2,2,1,85,86
38-00100,59,2,3,0,1,0,2,1,1,73,N,N,7,22900,3,188,N,2,2,2,2,278,272
36-03710,27,1,6,4,1,1,3,1,2,52864.7,8590,14,5,38000,5,234,N,2,2,2,2,84,72
26-02702,20,2,6,0,1,N,N,3,0,4817.2,N,N,7,7300,2,N,N,2,2,2,2,151,0
36-04010,59,2,1,0,2,1,5,1,1,50441.6,N,N,3,0,0,481,N,2,2,2,2,234,230
06-08507,6,1,N,0,9,3,5,1,1,3305.1,N,N,2,N,N,501,N,2,2,2,2,52,49
19-01700,15,1,6,0,1,3,4,1,1,3572.3,5690,6,4,1200,1,46,N,2,2,2,2,319,515
24-01004,11,1,N,0,1,3,5,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,42,49
36-04010,9,1,N,0,2,1,6,1,1,50441.6,N,N,3,N,N,470,N,2,2,2,2,111,149
19-01700,52,2,2,0,1,3,4,1,1,3572.3,7071,9,9,11000,2,89,N,2,2,2,2,59,61
17-03529,27,1,6,0,2,N,N,3,0,15097.5,9370,16,7,-2000,0,N,N,2,2,2,2,32,0
38-00100,68,2,1,0,1,0,3,1,1,73,8570,14,8,60000,7,501,N,2,2,2,2,107,109
08-00803,50,1,1,0,9,0,2,1,1,3393.2,6380,7,10,315000,9,501,N,2,2,2,2,36,36
28-01100,4,1,N,0,1,2,3,1,2,2674.3,N,N,2,N,N,111,N,N,N,2,2,71,72
40-00200,70,2,3,0,6,0,N,1,2,90.7,N,N,5,9300,2,54,N,2,2,2,2,174,174
28-01100,50,2,1,0,2,2,4,1,1,2674.3,7860,11,4,33300,5,194,N,2,2,2,2,29,31
19-01700,9,1,N,0,1,2,4,1,1,3572.3,N,N,2,N,N,501,N,2,2,2,2,104,105
36-03710,43,1,6,1,1,N,N,2,0,52864.7,770,3,4,12000,3,N,N,2,2,2,2,99,0
36-03710,54,1,1,4,5,0,4,1,2,52864.7,770,3,7,8800,2,315,N,2,2,2,2,266,338
32-00405,75,1,4,0,2,0,N,1,2,7990.5,N,N,5,14000,2,46,N,2,1,2,1,118,118
17-03531,78,2,4,0,2,0,N,1,2,11171.6,N,N,5,29900,5,227,N,2,1,2,2,104,102
51-01301,48,2,6,0,1,0,2,1,2,11162.8,5170,6,7,50000,6,287,N,2,2,2,2,97,94
29-01901,51,1,1,0,1,1,3,1,1,5434.8,770,3,6,60500,8,260,N,2,2,2,2,111,110
06-07502,57,2,6,0,9,0,N,1,2,33632.6,8290,12,8,56000,6,501,N,2,2,2,2,126,123
19-01700,10,1,N,0,2,0,N,1,1,3572.3,N,N,3,N,N,41,N,2,2,2,2,123,266
38-00100,46,1,1,0,1,0,7,1,1,73,180,0,5,46800,7,384,N,2,2,2,2,47,48
24-01004,72,1,1,0,1,0,2,1,2,4187.9,N,N,9,0,0,63,N,2,2,2,2,56,61
17-03531,62,2,3,0,2,0,2,1,1,11171.6,8470,13,6,18400,3,370,N,2,2,2,2,93,94
17-03531,59,2,6,0,2,2,5,1,2,11171.6,8380,13,5,430,1,3,N,2,2,2,2,206,149
08-00803,1,1,N,0,1,1,3,1,1,3393.2,N,N,N,N,N,425,N,N,N,2,2,87,75
24-01004,22,1,6,1,6,0,N,1,2,4187.9,9670,17,7,493300,5,253,N,2,2,2,2,84,85
26-02702,34,1,6,0,6,0,N,1,2,4817.2,7380,10,10,80000,8,501,N,2,2,2,2,92,94
08-00803,32,1,1,0,6,1,3,1,2,3393.2,8191,12,12,63000,6,476,N,2,2,2,2,62,61
29-01901,52,2,5,0,2,0,4,1,1,5434.8,8170,12,6,28600,5,170,N,2,2,2,2,130,91
30-00600,47,1,1,0,1,1,3,1,1,16.3,6170,7,9,150000,9,501,N,2,2,2,2,31,31
32-00405,70,2,3,0,2,0,N,1,2,7990.5,8370,13,5,23100,4,110,N,2,1,2,2,59,58
28-01100,28,1,6,0,2,2,3,1,2,2674.3,7280,10,10,3600,1,34,N,2,2,2,2,187,124
36-03710,36,1,2,0,2,N,N,2,0,52864.7,N,N,4,0,0,N,N,2,2,2,2,61,0
26-02702,67,1,1,0,1,0,2,1,1,4817.2,N,N,9,89000,8,501,N,2,2,2,2,87,76
19-01700,50,2,1,0,1,0,2,1,1,3572.3,5170,6,5,16500,3,501,N,2,2,2,2,118,118
17-03531,67,2,3,0,2,0,2,1,2,11171.6,8191,12,5,29900,5,248,N,1,1,2,2,57,56
13-04600,12,1,N,0,2,2,5,1,1,3670.4,N,N,3,N,N,168,N,2,2,2,2,56,35
40-00200,62,2,3,0,1,0,2,1,1,90.7,N,N,5,4600,1,39,N,2,2,2,2,39,40
08-00803,76,2,3,0,1,0,N,1,1,3393.2,9470,16,10,125500,9,501,N,2,2,2,2,48,47
24-01004,40,1,6,0,1,0,N,1,2,4187.9,9190,15,10,29700,4,174,N,2,2,2,2,102,102
36-03710,37,2,6,4,9,1,3,1,2,52864.7,5170,6,3,0,0,248,N,2,2,2,2,104,150
38-00100,55,1,1,0,1,0,2,1,1,73,9590,16,7,96000,9,501,5,2,2,2,2,16,17
24-01004,20,2,6,0,1,0,2,1,1,4187.9,7390,10,5,26700,4,501,N,2,2,2,2,80,56
17-03529,59,2,6,0,2,0,2,1,2,15097.5,9470,16,9,75000,8,501,N,2,2,2,2,79,76
28-01100,75,1,1,0,1,0,2,1,1,2674.3,N,N,8,37100,6,163,N,2,2,2,2,54,56
13-04600,56,1,1,0,2,0,2,1,1,3670.4,6190,7,5,30000,5,501,N,2,2,2,2,52,52
51-01301,61,2,1,0,1,0,4,1,1,11162.8,7890,11,10,120000,8,501,N,2,2,2,2,190,189
38-00100,5,1,N,0,1,1,3,1,1,73,N,N,2,N,N,501,N,N,N,2,2,68,46
19-01700,14,1,N,4,1,2,3,1,2,3572.3,N,N,3,N,N,60,N,2,2,2,2,493,697
30-00600,71,2,1,0,1,0,2,1,1,16.3,N,N,5,29800,5,248,N,2,2,2,2,17,15
13-04600,47,1,1,0,2,0,3,1,1,3670.4,7860,11,9,35000,6,465,N,2,2,2,2,119,105
30-00600,73,1,1,0,1,0,2,1,1,16.3,N,N,6,110000,9,501,N,2,2,2,2,50,75
26-02702,0,2,N,4,9,3,4,1,2,4817.2,N,N,N,N,N,N,N,N,N,2,2,82,67
26-02702,15,1,6,0,1,3,5,1,1,4817.2,N,N,4,0,0,501,N,2,2,2,2,96,51
30-00600,49,1,6,0,1,0,N,1,1,16.3,170,0,5,109000,9,501,N,2,2,2,1,31,31
24-01004,75,1,1,0,1,0,2,1,1,4187.9,7270,10,11,385200,9,501,N,2,2,2,2,56,56
51-01301,5,1,N,0,3,3,5,1,1,11162.8,N,N,2,N,N,501,N,2,2,2,2,110,153
32-00405,37,2,5,1,1,3,6,1,2,7990.5,8191,12,5,19000,3,197,N,2,2,2,2,76,81
40-00200,23,1,6,0,1,0,4,1,1,90.7,8680,14,4,0,0,89,N,1,2,2,2,216,202
08-00803,18,1,6,4,1,N,N,3,0,3393.2,4670,6,7,0,0,N,N,2,2,2,2,62,0
51-01301,29,1,2,0,2,0,N,1,2,11162.8,7290,10,10,86500,8,501,N,2,2,2,2,116,115
29-01901,62,1,1,0,2,0,5,1,2,5434.8,N,N,5,240,1,133,N,2,1,2,2,84,51
36-03710,18,1,6,1,8,0,4,1,2,52864.7,N,N,5,0,0,76,N,2,2,2,2,153,144
51-01301,24,1,6,0,1,0,N,1,2,11162.8,9590,16,9,60000,7,454,N,2,2,2,2,81,74
38-00100,94,2,3,0,1,N,N,2,0,73,N,N,3,27700,4,N,N,1,1,2,2,14,0
06-08507,76,2,1,0,6,0,2,1,1,3305.1,N,N,7,30000,5,501,N,2,2,2,2,62,61
51-01301,72,1,6,0,1,N,N,2,0,11162.8,N,N,5,0,0,N,N,2,1,2,2,98,0
36-03710,21,2,6,0,1,N,N,3,0,52864.7,7860,11,7,0,0,N,N,2,2,2,2,115,0
36-04010,39,2,1,0,2,3,6,1,2,50441.6,8470,13,5,0,0,292,N,2,2,2,2,175,129
29-01901,70,1,5,0,2,N,N,3,0,5434.8,N,N,9,0,0,0,N,2,2,2,2,11,0
29-01901,57,1,6,0,2,N,N,2,0,5434.8,8590,14,7,5700,1,N,N,2,2,2,2,75,0
51-01301,27,1,6,0,1,0,N,1,2,11162.8,7380,10,9,516000,9,501,N,2,2,2,2,120,120
19-01700,68,2,4,0,1,0,N,1,1,3572.3,N,N,5,0,0,0,N,2,2,2,2,101,100
29-01901,59,1,6,0,2,0,2,1,1,5434.8,7580,10,5,44000,6,472,N,1,2,2,2,148,152
24-01004,74,1,6,0,1,0,N,1,1,4187.9,9480,16,11,187000,9,501,N,2,2,2,2,52,52
19-01700,34,1,1,1,1,2,4,1,1,3572.3,4690,6,5,28010,4,168,N,2,2,2,2,76,67
38-00100,47,1,1,0,1,0,2,1,2,73,8770,15,7,32000,5,401,N,2,2,2,2,35,36
51-01301,84,2,1,0,1,0,2,1,1,11162.8,N,N,12,12000,3,501,N,2,2,2,2,84,61
19-01700,21,2,6,0,1,N,N,3,0,3572.3,4971,6,7,5000,1,N,N,2,2,2,2,90,0
29-01901,81,1,6,0,1,N,N,3,0,5434.8,N,N,3,240,1,11,N,1,2,2,1,4,0
36-03710,38,1,6,1,3,0,N,1,1,52864.7,4870,6,4,39500,5,227,N,2,2,2,2,59,49
19-01700,28,2,6,0,1,0,N,1,2,3572.3,3490,4,9,3200,1,6,N,2,2,2,2,169,154
01-01301,46,1,6,0,2,N,N,3,0,2731.2,N,N,9,0,0,0,N,2,2,2,2,12,0
26-02702,24,2,6,0,1,0,N,1,2,4817.2,7870,11,10,34600,5,264,N,2,2,2,2,94,96
40-00200,10,2,N,0,3,0,2,1,1,90.7,N,N,3,N,N,9,N,2,2,2,2,49,47
30-00600,60,2,1,0,1,0,2,1,1,16.3,9370,16,5,42000,6,501,N,2,2,2,2,27,26
51-51255,59,2,1,0,1,0,2,1,1,11224.3,4795,6,9,26700,4,501,N,2,2,2,2,52,54
19-01700,84,2,3,0,1,0,N,1,1,3572.3,N,N,7,16200,3,122,N,2,2,2,2,107,106
30-00600,85,2,1,0,1,0,2,1,1,16.3,N,N,5,4300,1,359,N,2,2,2,2,49,49
30-00600,41,1,1,0,1,1,3,1,1,16.3,6170,7,7,116900,9,501,3,2,2,2,2,87,88
24-01004,58,2,1,0,1,0,2,1,1,4187.9,8370,13,10,154500,9,501,N,2,2,2,2,21,21
19-01700,28,2,6,1,8,0,N,1,1,3572.3,7390,10,7,3500,1,0,N,2,2,2,2,78,78
38-00100,11,1,N,0,1,1,3,1,1,73,N,N,3,N,N,501,N,2,2,2,2,46,42
26-02702,29,2,1,0,1,1,3,1,1,4817.2,4795,6,10,221040,9,501,N,2,2,2,2,84,86
36-03710,67,2,1,0,2,0,4,1,1,52864.7,N,N,9,9400,2,137,N,2,1,2,2,75,141
06-08507,26,1,6,4,1,1,3,1,2,3305.1,4470,5,7,30000,5,183,N,2,2,2,2,78,79
24-01004,61,2,3,0,9,1,4,1,1,4187.9,7072,9,5,144000,9,501,N,2,2,2,2,73,67
28-01100,69,2,3,0,2,0,N,1,1,2674.3,N,N,8,16500,3,197,N,2,2,2,2,57,57
24-01004,82,2,1,0,1,0,2,1,1,4187.9,N,N,11,18200,3,501,N,2,2,2,2,87,82
19-01700,0,2,N,1,1,2,8,1,1,3572.3,N,N,N,N,N,501,N,N,N,2,2,208,181
51-01301,18,2,6,0,2,N,N,3,0,11162.8,8680,14,7,3250,1,24,N,2,2,2,2,14,0
30-00600,59,1,1,0,1,0,2,1,2,16.3,N,N,5,11800,2,163,N,2,2,2,2,112,99
19-01700,27,2,1,1,1,1,7,1,1,3572.3,4195,5,5,28800,4,465,N,2,2,2,2,84,65
36-03710,19,1,6,4,2,0,8,1,1,52864.7,8680,14,7,50000,6,501,N,2,2,2,2,96,47
08-00803,56,1,1,0,1,0,2,1,2,3393.2,3570,4,9,100000,8,501,N,2,2,2,2,59,59
13-04600,18,1,6,0,2,N,N,3,0,3670.4,7580,10,7,15000,3,N,N,2,2,2,2,64,0
13-04600,63,1,4,0,2,1,5,1,1,3670.4,770,3,4,10000,2,225,N,2,1,2,2,52,52
29-01901,74,2,4,0,2,0,4,1,1,5434.8,N,N,5,38700,6,473,N,1,2,2,2,450,473
29-01901,31,1,6,0,2,0,N,1,2,5434.8,6970,9,9,80000,8,501,N,2,2,2,2,311,314
24-01004,38,1,1,0,6,1,3,1,1,4187.9,9570,16,10,120000,8,501,N,2,2,2,2,84,88
17-03529,51,1,4,0,2,0,N,1,2,15097.5,N,N,10,12000,3,69,N,1,1,2,2,132,129
19-01700,2,1,N,1,1,3,5,1,1,3572.3,N,N,N,N,N,204,N,N,N,2,2,158,91
26-02702,70,2,1,0,1,0,2,1,2,4817.2,N,N,5,36000,6,315,N,2,2,1,2,102,75
17-03531,68,2,3,0,2,0,4,1,1,11171.6,8170,12,6,4000,1,158,N,2,2,2,2,32,31
24-01004,52,2,4,0,1,0,N,1,1,4187.9,6992,9,11,128000,9,501,N,2,2,2,2,37,38
24-01004,50,1,1,0,1,3,5,1,1,4187.9,7470,10,10,231200,9,501,N,2,2,2,2,14,13
06-07502,16,1,6,0,6,1,4,1,2,33632.6,8191,12,3,3000,1,501,N,2,2,2,2,74,57
36-03710,6,2,N,2,3,2,4,1,2,52864.7,N,N,2,N,N,120,N,2,2,2,2,92,105
38-00100,10,2,N,0,1,3,5,1,1,73,N,N,3,N,N,501,N,2,2,2,2,55,40
26-02702,18,1,6,0,1,2,4,1,1,4817.2,N,N,4,0,0,501,N,2,2,2,2,96,92
13-04600,58,2,6,0,2,1,2,1,1,3670.4,8660,14,4,18000,3,97,N,2,2,2,2,161,160
06-08507,58,1,1,0,6,0,2,1,1,3305.1,3570,4,10,175000,9,501,N,2,2,2,2,49,50
08-00803,14,2,N,0,1,3,5,1,2,3393.2,N,N,3,N,N,501,N,2,2,2,2,81,91
36-04010,50,2,1,4,8,1,4,1,1,50441.6,6570,8,9,2000,1,11,N,2,2,2,2,67,72
24-01004,43,1,6,0,1,0,4,1,1,4187.9,9190,15,9,38000,5,501,N,2,2,2,2,204,133
36-03710,59,2,5,4,2,0,3,1,2,52864.7,5381,6,3,25000,4,189,N,2,2,2,2,155,154
38-00100,57,1,1,0,1,0,2,1,2,73,7860,11,4,33000,4,422,N,2,2,2,2,83,85
06-08507,31,1,6,0,1,0,3,1,1,3305.1,5170,6,9,110,1,501,N,2,2,2,2,100,64
30-00600,21,2,6,0,2,N,N,3,0,16.3,7870,11,7,5700,1,N,N,2,2,2,2,111,0
24-01004,47,2,4,0,9,0,N,1,2,4187.9,8590,14,8,24900,3,114,N,2,2,2,2,67,66
24-01004,13,1,N,0,1,3,5,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,104,109
36-03710,65,2,6,4,1,0,N,1,2,52864.7,N,N,3,12000,2,90,N,2,2,2,2,118,119
28-01100,64,1,4,0,2,N,N,2,0,2674.3,N,N,7,0,0,N,N,2,2,2,2,64,0
06-08507,9,1,N,0,6,2,4,1,1,3305.1,N,N,3,N,N,501,N,2,2,2,2,69,71
29-01901,76,2,3,0,1,0,N,1,2,5434.8,7870,11,10,89000,9,501,N,2,2,2,1,108,109
26-02702,19,2,6,1,1,N,N,3,0,4817.2,N,N,7,73000,8,N,N,2,2,2,2,8,0
28-01100,39,1,6,0,2,N,N,2,0,2674.3,N,N,5,0,0,N,N,2,2,2,2,13,0
40-00200,61,2,1,0,1,0,2,1,2,90.7,9070,15,6,35000,5,381,N,2,2,2,2,84,86
36-04010,48,1,1,0,2,0,5,1,1,50441.6,9470,16,5,80000,8,501,N,2,2,2,2,184,185
06-08507,80,2,3,0,1,0,N,1,2,3305.1,N,N,1,6000,2,34,N,2,2,2,2,64,66
13-04600,66,1,5,0,2,0,N,1,2,3670.4,3580,4,5,4700,1,87,N,2,2,2,2,178,181
30-00600,58,1,6,0,1,0,N,1,1,16.3,4890,6,7,55000,7,416,N,2,2,2,2,56,56
51-51255,28,1,6,0,1,0,2,1,2,11224.3,6870,9,10,65000,7,489,N,2,2,2,2,133,133
06-07502,24,1,6,0,1,0,N,1,2,33632.6,7280,10,9,70000,7,501,N,2,2,2,2,165,166
26-02702,57,1,1,0,1,2,4,1,1,4817.2,7380,10,11,431000,9,501,N,2,2,2,2,82,89
24-01004,31,1,1,0,1,1,3,1,1,4187.9,9190,15,10,150000,9,501,N,2,2,2,2,68,69
40-00200,26,1,6,0,1,0,N,1,2,90.7,6991,9,9,25200,5,264,N,2,2,2,2,17,17
24-01004,66,2,1,0,1,0,2,1,1,4187.9,7270,10,11,373200,9,501,N,2,2,2,2,11,13
51-01301,24,2,6,0,1,0,N,1,2,11162.8,7270,10,10,40100,5,328,N,2,2,2,2,18,18
26-02702,25,2,6,0,1,1,4,1,1,4817.2,9920,18,9,0,0,500,N,2,2,2,2,155,122
40-00200,8,1,N,0,8,4,6,1,1,90.7,N,N,3,N,N,91,N,2,2,2,2,118,135
01-01301,75,1,5,0,2,0,2,1,2,2731.2,7860,11,5,0,0,0,N,2,1,2,2,362,370
26-02702,70,1,1,0,1,0,2,1,1,4817.2,5170,6,9,163000,9,501,N,2,2,2,2,277,274
24-01004,29,1,6,0,1,0,N,1,2,4187.9,7570,10,10,70000,7,501,N,2,2,2,2,130,127
19-01700,73,2,1,0,1,0,2,1,1,3572.3,N,N,7,18000,3,155,N,2,1,1,2,49,52
29-01901,19,1,6,0,2,0,4,1,2,5434.8,7970,12,1,47000,7,339,N,2,2,1,2,129,102
28-01100,35,2,1,0,2,2,4,1,2,2674.3,7860,11,5,100,0,411,N,2,2,2,2,62,28
30-00600,33,2,6,0,1,1,3,1,1,16.3,170,0,9,500,0,393,N,2,2,2,2,2,0
51-01301,47,1,1,0,1,1,3,1,1,11162.8,7390,10,10,247000,9,501,N,2,2,2,2,56,59
32-00405,34,2,4,1,1,0,N,1,1,7990.5,9470,16,7,21900,4,167,N,2,2,2,2,61,59
51-51255,10,1,N,0,1,3,5,1,1,11224.3,N,N,3,N,N,501,N,2,2,2,2,49,43
38-00100,1,2,N,0,1,1,3,1,1,73,N,N,N,N,N,501,N,N,N,2,2,34,56
28-01100,48,2,4,0,2,0,3,1,2,2674.3,8470,13,7,900,1,101,N,1,2,2,2,52,32
06-08507,82,2,1,0,6,0,2,1,1,3305.1,N,N,11,99100,8,501,N,2,2,2,2,34,36
30-00600,60,1,4,0,1,0,N,1,2,16.3,490,1,5,35000,5,288,N,2,2,2,2,150,170
26-02702,50,1,1,0,1,1,3,1,1,4817.2,2490,4,11,240000,9,501,N,2,2,2,2,102,105
38-00100,40,1,3,0,1,0,N,1,2,73,490,1,4,80000,8,501,N,2,2,2,2,39,38
40-00200,17,1,6,0,3,3,5,1,1,90.7,8180,12,7,12000,3,160,N,2,2,2,2,43,56
08-00803,23,2,6,0,1,0,N,1,2,3393.2,N,N,7,9000,2,136,N,1,2,1,1,246,237
17-03531,23,2,6,0,2,2,4,1,2,11171.6,8680,14,7,13500,3,293,N,2,2,2,2,276,281
06-08507,54,1,1,0,6,1,3,1,1,3305.1,3390,4,10,200000,9,501,N,2,2,2,2,49,51
38-00100,86,1,1,0,1,0,2,1,1,73,N,N,5,63000,8,498,N,2,1,1,2,49,49
13-04600,37,1,1,0,2,2,5,1,1,3670.4,6380,7,7,80100,8,501,N,2,2,2,2,50,64
19-01700,62,1,1,0,1,0,2,1,1,3572.3,5070,6,12,83000,9,501,N,2,2,2,2,118,118
06-07502,54,1,1,4,1,0,2,1,2,33632.6,7072,9,7,103000,8,501,N,2,2,2,2,123,122
36-03710,59,1,1,0,2,0,2,1,2,52864.7,7072,9,9,83600,8,501,N,2,2,2,2,203,202
19-01700,82,2,3,0,1,0,2,1,1,3572.3,N,N,5,22000,4,323,N,2,2,2,2,130,103
06-07502,24,1,6,2,1,0,N,1,2,33632.6,5170,6,9,140000,9,501,N,2,2,2,2,75,73
29-01901,76,1,3,0,2,0,N,1,1,5434.8,N,N,7,14000,3,150,N,2,2,2,2,57,56
24-01004,62,1,1,0,1,0,2,1,1,4187.9,7270,10,11,556900,9,501,N,2,2,2,2,20,15
08-00803,54,2,6,0,1,0,N,1,1,3393.2,9380,16,9,66000,7,498,N,2,2,2,2,62,61
19-01700,41,2,1,0,1,2,4,1,1,3572.3,8090,12,9,110000,9,431,N,2,2,2,2,52,52
06-07502,63,2,1,0,1,0,2,1,1,33632.6,7390,10,10,723000,9,501,N,2,2,2,2,100,99
06-07502,37,2,1,0,1,0,2,1,2,33632.6,6992,9,9,170000,9,501,N,2,2,2,2,261,254
29-01901,17,1,6,0,2,1,2,1,2,5434.8,8680,14,4,9900,2,59,N,2,2,2,2,95,117
06-07502,50,1,1,0,1,0,2,1,2,33632.6,7380,10,9,180000,9,501,N,2,2,2,2,131,129
24-01004,84,1,3,0,1,0,N,1,1,4187.9,N,N,10,30300,4,180,N,2,2,2,2,34,35
24-01004,45,2,1,4,1,0,2,1,1,4187.9,7270,10,11,814000,9,501,N,2,2,2,2,57,58
26-02702,54,1,4,0,2,0,N,1,1,4817.2,6380,7,8,60000,7,456,N,2,2,2,2,146,146
36-04010,68,1,4,0,2,0,N,1,2,50441.6,7790,10,5,26500,4,234,N,2,2,2,2,64,63
17-03531,47,2,5,0,2,0,3,1,2,11171.6,8170,12,7,24500,4,234,N,2,2,2,2,98,99
17-03529,16,2,6,0,2,2,5,1,2,15097.5,N,N,4,0,0,171,N,2,2,2,2,201,183
06-07502,70,2,5,0,6,0,2,1,1,33632.6,N,N,1,0,0,0,N,2,2,2,2,107,125
19-01700,73,2,6,0,1,0,N,1,1,3572.3,N,N,9,37000,6,280,N,2,2,2,2,65,64
13-04600,16,2,6,0,2,1,2,1,1,3670.4,N,N,4,0,0,137,N,2,2,2,2,130,126
19-01700,35,1,1,0,1,2,4,1,1,3572.3,1070,4,9,130000,9,500,N,2,2,2,2,102,81
38-00100,9,2,N,0,6,2,7,1,1,73,N,N,3,N,N,501,N,2,2,2,2,64,42
40-00200,29,2,1,0,3,3,5,1,1,90.7,7860,11,10,44000,6,501,N,2,2,2,2,121,118
13-04600,7,1,N,0,2,4,5,1,2,3670.4,N,N,3,N,N,64,N,2,2,2,2,84,92
19-01700,43,1,6,0,1,0,N,1,2,3572.3,6170,7,4,52000,7,452,N,2,2,2,2,318,319
36-04010,26,1,6,0,9,0,3,1,1,50441.6,N,N,9,0,0,0,N,2,2,2,2,49,67
51-51255,10,1,N,0,1,1,2,1,1,11224.3,N,N,3,N,N,487,N,2,2,2,2,52,59
06-07502,57,2,6,0,2,N,N,3,0,33632.6,4770,6,7,620,5,124,N,2,2,2,2,12,0
17-03531,46,1,1,0,2,0,3,1,1,11171.6,9470,16,8,70000,8,501,N,2,2,2,2,105,105
32-00405,23,2,6,0,1,0,N,1,2,7990.5,8590,14,9,57000,7,433,N,2,2,2,2,153,157
08-00803,69,1,1,0,1,0,2,1,1,3393.2,7380,10,12,141000,9,501,N,2,2,2,2,53,46
51-01301,53,1,1,0,1,0,2,1,2,11162.8,7380,10,9,135000,9,501,N,2,2,2,2,56,55
08-00803,39,2,1,0,1,1,3,1,1,3393.2,7870,11,10,51000,6,365,N,2,2,2,2,46,46
32-00405,11,2,N,2,2,3,5,1,1,7990.5,N,N,3,N,N,196,N,2,2,2,2,71,46
30-00600,63,2,1,0,9,0,2,1,1,16.3,7680,10,7,32000,5,224,N,2,2,2,2,64,67
24-01004,12,2,N,0,1,2,4,1,1,4187.9,N,N,3,N,N,501,N,2,2,2,2,74,74
08-00803,26,1,6,0,1,0,N,1,2,3393.2,7860,11,9,20000,4,152,N,2,2,2,2,45,46
19-01700,37,2,1,1,1,2,4,1,1,3572.3,9570,16,9,49500,7,462,N,2,2,2,2,81,84
17-03531,25,2,6,0,2,0,N,1,2,11171.6,7680,10,5,28000,4,148,N,2,2,2,2,114,114
06-07502,32,2,1,0,1,0,2,1,2,33632.6,5170,6,7,51000,6,501,N,2,2,2,2,124,135
51-01301,7,2,N,0,1,1,3,1,1,11162.8,N,N,3,N,N,501,N,2,2,2,2,136,106
32-00405,43,1,5,1,2,0,N,1,2,7990.5,8370,13,4,0,0,0,N,1,2,2,2,157,154
51-51255,41,2,6,4,1,0,5,1,2,11224.3,8380,13,10,78000,7,501,N,2,2,2,2,111,111
29-01901,11,2,N,0,2,1,2,1,2,5434.8,N,N,3,N,N,15,N,2,2,2,2,177,174
06-07502,37,1,4,0,9,0,2,1,1,33632.6,6890,9,10,140000,9,501,N,2,2,2,2,59,58
40-00200,15,2,6,0,1,3,4,1,1,90.7,N,N,4,0,0,97,N,2,2,2,2,62,61
06-07502,63,2,3,0,6,0,N,1,1,33632.6,8191,12,8,88000,8,501,N,2,2,2,2,46,44
01-01301,10,2,N,0,2,2,3,1,2,2731.2,N,N,3,N,N,91,N,2,2,2,2,112,125
30-00600,79,2,1,0,1,0,2,1,1,16.3,N,N,7,43200,6,339,N,2,2,2,2,96,69
51-51255,35,2,1,0,1,0,2,1,1,11224.3,7270,10,11,98000,8,501,N,2,2,2,2,91,84
17-03531,64,1,4,0,2,0,N,1,1,11171.6,N,N,7,45000,6,353,N,2,1,2,2,82,89
30-00600,22,2,6,0,9,0,N,1,2,16.3,N,N,6,7200,2,54,N,2,2,2,2,185,217
51-51255,60,2,1,0,1,0,2,1,1,11224.3,N,N,7,7800,2,501,N,2,2,2,2,59,56
29-01901,12,2,N,0,2,2,5,1,1,5434.8,N,N,3,N,N,413,N,2,2,2,2,90,91
08-00803,81,2,4,0,1,0,N,1,2,3393.2,7670,10,10,120,1,0,N,2,2,2,2,151,150
51-01301,19,2,6,0,1,N,N,3,0,11162.8,7870,11,7,11500,2,N,N,2,2,2,2,84,0
24-01004,56,1,1,0,1,2,4,1,1,4187.9,6991,9,11,268000,9,501,N,2,2,2,2,54,55
